,Date,Open,High,Low,Close,Volume,Currency,month,year,month_name
416,2013-06-11,690.13,699.63,686.88,696.13,0,USD,6,2013,June
417,2013-06-12,694.25,696.63,679.13,681.88,0,USD,6,2013,June
418,2013-06-13,683.38,686.63,675.13,685.63,0,USD,6,2013,June
419,2013-06-14,685.5,685.5,676.63,681.13,0,USD,6,2013,June
420,2013-06-17,677.88,688.63,674.75,683.38,0,USD,6,2013,June
421,2013-06-18,681.5,689.38,680.88,686.88,0,USD,6,2013,June
422,2013-06-19,684.5,710.63,682.63,705.13,0,USD,6,2013,June
423,2013-06-20,703.88,707.63,695.13,699.88,0,USD,6,2013,June
424,2013-06-21,700.38,704.38,696.13,697.88,0,USD,6,2013,June
425,2013-06-24,700.88,701.75,685.13,687.75,0,USD,6,2013,June
426,2013-06-25,687.88,694.63,684.88,685.13,0,USD,6,2013,June
427,2013-06-26,684.75,690.13,676.13,676.63,0,USD,6,2013,June
428,2013-06-27,677.0,683.13,672.88,672.88,0,USD,6,2013,June
429,2013-06-28,673.13,678.13,656.13,656.88,0,USD,6,2013,June
430,2013-07-01,655.5,663.75,652.88,656.63,0,USD,7,2013,July
431,2013-07-02,656.0,667.88,652.38,656.38,0,USD,7,2013,July
432,2013-07-03,658.13,671.38,658.13,666.0,0,USD,7,2013,July
433,2013-07-04,666.0,666.0,666.0,666.0,0,USD,7,2013,July
434,2013-07-05,670.88,672.38,659.38,659.88,0,USD,7,2013,July
435,2013-07-08,659.0,671.25,659.0,662.38,0,USD,7,2013,July
436,2013-07-09,662.88,682.63,662.5,676.38,0,USD,7,2013,July
437,2013-07-10,676.13,682.13,668.63,678.13,0,USD,7,2013,July
438,2013-07-11,679.13,692.88,676.0,682.38,0,USD,7,2013,July
439,2013-07-12,683.13,687.5,679.88,681.0,0,USD,7,2013,July
440,2013-07-15,677.13,677.63,667.63,669.5,0,USD,7,2013,July
441,2013-07-16,671.5,681.25,665.63,669.25,0,USD,7,2013,July
442,2013-07-17,669.5,674.0,664.13,665.25,0,USD,7,2013,July
443,2013-07-18,664.25,667.13,656.63,661.13,0,USD,7,2013,July
444,2013-07-19,660.88,669.88,658.13,663.88,0,USD,7,2013,July
445,2013-07-22,666.38,667.75,655.13,659.88,0,USD,7,2013,July
446,2013-07-23,659.25,659.38,650.63,654.63,0,USD,7,2013,July
447,2013-07-24,653.88,661.63,653.13,653.13,0,USD,7,2013,July
448,2013-07-25,652.63,656.38,648.13,648.38,0,USD,7,2013,July
449,2013-07-26,648.75,657.38,648.13,649.25,0,USD,7,2013,July
450,2013-07-29,650.38,655.88,648.63,651.13,0,USD,7,2013,July
451,2013-07-30,650.38,662.38,650.13,656.0,0,USD,7,2013,July
452,2013-07-31,654.38,665.5,653.63,663.63,0,USD,7,2013,July
453,2013-08-01,663.38,667.38,648.38,659.13,0,USD,8,2013,August
454,2013-08-02,657.75,667.13,656.5,660.25,0,USD,8,2013,August
455,2013-08-05,659.5,665.38,641.63,645.25,0,USD,8,2013,August
456,2013-08-06,646.13,651.0,642.38,650.0,0,USD,8,2013,August
457,2013-08-07,650.25,652.88,639.13,643.88,0,USD,8,2013,August
458,2013-08-08,642.5,647.88,640.0,641.13,0,USD,8,2013,August
459,2013-08-09,642.0,644.88,630.63,633.63,0,USD,8,2013,August
460,2013-08-12,633.25,644.88,630.13,635.25,0,USD,8,2013,August
461,2013-08-13,635.88,643.38,626.38,627.5,0,USD,8,2013,August
462,2013-08-14,626.63,631.75,623.13,630.38,0,USD,8,2013,August
463,2013-08-15,631.13,641.13,629.13,637.63,0,USD,8,2013,August
464,2013-08-16,637.75,641.13,626.63,631.5,0,USD,8,2013,August
465,2013-08-19,636.5,642.38,635.25,640.5,0,USD,8,2013,August
466,2013-08-20,641.38,643.75,634.13,634.5,0,USD,8,2013,August
467,2013-08-21,635.13,646.63,634.38,638.38,0,USD,8,2013,August
468,2013-08-22,640.38,640.38,629.88,630.5,0,USD,8,2013,August
469,2013-08-23,629.0,637.88,628.5,633.75,0,USD,8,2013,August
470,2013-08-26,651.88,676.38,651.63,667.13,0,USD,8,2013,August
471,2013-08-27,666.13,670.25,661.13,663.25,0,USD,8,2013,August
472,2013-08-28,665.13,669.38,658.63,660.38,0,USD,8,2013,August
473,2013-08-29,660.25,663.5,652.13,654.38,0,USD,8,2013,August
474,2013-08-30,654.13,658.63,650.38,654.88,0,USD,8,2013,August
475,2013-09-03,663.0,663.63,645.38,647.5,0,USD,9,2013,September
476,2013-09-04,647.25,647.25,640.13,646.38,0,USD,9,2013,September
477,2013-09-05,645.75,646.25,637.13,639.38,0,USD,9,2013,September
478,2013-09-06,639.13,652.88,638.25,647.63,0,USD,9,2013,September
479,2013-09-09,648.38,651.38,639.63,640.88,0,USD,9,2013,September
480,2013-09-10,641.5,648.13,640.13,646.25,0,USD,9,2013,September
481,2013-09-11,647.63,652.13,642.13,647.88,0,USD,9,2013,September
482,2013-09-12,648.13,654.13,637.5,652.88,0,USD,9,2013,September
483,2013-09-13,652.63,652.63,640.13,640.5,0,USD,9,2013,September
484,2013-09-16,641.13,648.63,638.63,640.88,0,USD,9,2013,September
485,2013-09-17,641.63,651.0,641.38,642.5,0,USD,9,2013,September
486,2013-09-18,642.38,647.88,642.0,645.5,0,USD,9,2013,September
487,2013-09-19,647.38,662.38,646.63,656.25,0,USD,9,2013,September
488,2013-09-20,656.63,659.13,643.88,645.88,0,USD,9,2013,September
489,2013-09-23,646.13,656.63,645.38,653.88,0,USD,9,2013,September
490,2013-09-24,653.75,659.88,649.63,657.63,0,USD,9,2013,September
491,2013-09-25,657.88,674.88,657.88,669.63,0,USD,9,2013,September
492,2013-09-26,670.13,678.88,668.63,678.63,0,USD,9,2013,September
493,2013-09-27,677.63,685.38,675.5,681.13,0,USD,9,2013,September
494,2013-09-30,681.0,694.0,676.88,679.13,0,USD,9,2013,September
495,2013-10-01,678.13,683.38,672.63,683.38,0,USD,10,2013,October
496,2013-10-02,681.0,689.63,678.0,686.0,0,USD,10,2013,October
497,2013-10-03,685.75,697.88,685.5,688.63,0,USD,10,2013,October
498,2013-10-04,688.75,692.63,684.38,686.63,0,USD,10,2013,October
499,2013-10-07,686.88,696.13,686.5,695.0,0,USD,10,2013,October
500,2013-10-08,694.13,699.63,688.13,693.13,0,USD,10,2013,October
501,2013-10-09,692.5,694.63,687.38,690.13,0,USD,10,2013,October
502,2013-10-10,691.13,695.63,684.13,685.0,0,USD,10,2013,October
503,2013-10-11,684.63,695.38,682.38,692.0,0,USD,10,2013,October
504,2013-10-14,691.63,696.13,686.38,691.88,0,USD,10,2013,October
505,2013-10-15,691.88,693.63,685.38,685.63,0,USD,10,2013,October
506,2013-10-16,686.13,687.88,678.38,681.13,0,USD,10,2013,October
507,2013-10-17,681.25,693.13,680.75,685.63,0,USD,10,2013,October
508,2013-10-18,686.38,706.38,686.13,705.25,0,USD,10,2013,October
509,2013-10-21,706.13,711.13,694.13,698.88,0,USD,10,2013,October
510,2013-10-22,699.13,704.13,696.13,700.63,0,USD,10,2013,October
511,2013-10-23,700.75,710.38,699.75,701.75,0,USD,10,2013,October
512,2013-10-24,701.25,707.88,696.13,696.5,0,USD,10,2013,October
513,2013-10-25,696.38,701.88,690.38,691.63,0,USD,10,2013,October
514,2013-10-28,688.88,691.13,680.88,680.88,0,USD,10,2013,October
515,2013-10-29,681.25,684.63,676.38,681.75,0,USD,10,2013,October
516,2013-10-30,684.88,686.0,674.13,674.13,0,USD,10,2013,October
517,2013-10-31,675.13,676.88,667.13,667.38,0,USD,10,2013,October
518,2013-11-01,667.75,672.13,664.63,667.13,0,USD,11,2013,November
519,2013-11-04,666.5,671.38,662.13,663.38,0,USD,11,2013,November
520,2013-11-05,662.63,665.13,655.25,656.5,0,USD,11,2013,November
521,2013-11-06,657.0,660.38,652.38,653.63,0,USD,11,2013,November
522,2013-11-07,654.0,657.13,652.38,653.38,0,USD,11,2013,November
523,2013-11-08,653.5,657.75,645.5,648.0,0,USD,11,2013,November
524,2013-11-11,651.13,659.38,646.0,646.25,0,USD,11,2013,November
525,2013-11-12,647.0,651.88,644.88,645.0,0,USD,11,2013,November
526,2013-11-13,646.38,648.88,643.63,645.25,0,USD,11,2013,November
527,2013-11-14,645.88,652.88,644.38,644.88,0,USD,11,2013,November
528,2013-11-15,646.0,648.38,642.88,643.75,0,USD,11,2013,November
529,2013-11-18,646.25,649.63,642.38,642.38,0,USD,11,2013,November
530,2013-11-19,642.75,651.13,642.75,650.0,0,USD,11,2013,November
531,2013-11-20,650.0,654.63,646.38,646.5,0,USD,11,2013,November
532,2013-11-21,647.88,653.38,647.38,648.63,0,USD,11,2013,November
533,2013-11-22,649.38,653.63,648.63,649.0,0,USD,11,2013,November
534,2013-11-24,656.25,656.25,656.25,656.25,0,USD,11,2013,November
535,2013-11-25,658.63,662.38,657.38,659.5,0,USD,11,2013,November
536,2013-11-26,659.0,660.63,653.38,655.75,0,USD,11,2013,November
537,2013-11-27,656.63,666.88,656.38,664.63,0,USD,11,2013,November
538,2013-11-29,668.5,670.63,665.13,668.25,0,USD,11,2013,November
539,2013-12-02,668.88,674.63,660.63,662.88,0,USD,12,2013,December
540,2013-12-03,663.88,669.13,662.13,668.88,0,USD,12,2013,December
541,2013-12-04,668.38,672.13,661.38,662.0,0,USD,12,2013,December
542,2013-12-05,662.63,662.88,650.63,651.63,0,USD,12,2013,December
543,2013-12-06,652.13,654.88,649.38,650.75,0,USD,12,2013,December
544,2013-12-09,651.63,657.13,649.38,650.5,0,USD,12,2013,December
545,2013-12-10,649.88,652.13,635.13,639.5,0,USD,12,2013,December
546,2013-12-11,639.88,643.38,635.38,641.13,0,USD,12,2013,December
547,2013-12-12,641.0,642.5,630.38,633.38,0,USD,12,2013,December
548,2013-12-13,633.38,634.88,626.88,629.13,0,USD,12,2013,December
549,2013-12-16,628.63,628.63,621.13,621.63,0,USD,12,2013,December
550,2013-12-17,622.38,626.63,618.88,618.88,0,USD,12,2013,December
551,2013-12-18,618.63,618.88,612.38,612.38,0,USD,12,2013,December
552,2013-12-19,614.88,621.13,610.13,610.13,0,USD,12,2013,December
553,2013-12-20,610.38,615.63,607.38,613.63,0,USD,12,2013,December
554,2013-12-23,614.5,615.13,608.38,609.25,0,USD,12,2013,December
555,2013-12-24,610.38,611.63,605.88,606.38,0,USD,12,2013,December
556,2013-12-26,606.38,606.63,600.88,605.75,0,USD,12,2013,December
557,2013-12-27,608.13,609.88,603.38,608.13,0,USD,12,2013,December
558,2013-12-30,608.0,609.0,600.13,600.13,0,USD,12,2013,December
559,2013-12-31,601.63,607.13,599.38,605.13,0,USD,12,2013,December
560,2014-01-01,605.13,605.13,605.13,605.13,0,USD,1,2014,January
561,2014-01-02,605.0,605.0,595.88,596.75,0,USD,1,2014,January
562,2014-01-03,596.88,608.88,596.38,606.63,0,USD,1,2014,January
563,2014-01-06,608.13,612.38,605.13,606.13,0,USD,1,2014,January
564,2014-01-07,606.38,609.88,601.88,602.38,0,USD,1,2014,January
565,2014-01-08,603.13,607.13,587.38,587.63,0,USD,1,2014,January
566,2014-01-09,588.13,590.75,578.38,584.5,0,USD,1,2014,January
567,2014-01-10,584.38,590.25,560.88,568.13,0,USD,1,2014,January
568,2014-01-13,571.75,575.88,570.13,572.88,0,USD,1,2014,January
569,2014-01-14,571.38,579.63,570.63,579.38,0,USD,1,2014,January
570,2014-01-15,579.5,579.63,566.88,567.38,0,USD,1,2014,January
571,2014-01-16,568.38,573.63,564.13,572.13,0,USD,1,2014,January
572,2014-01-17,572.88,574.25,562.88,562.88,0,USD,1,2014,January
573,2014-01-21,565.13,567.63,560.88,561.88,0,USD,1,2014,January
574,2014-01-22,562.63,566.63,560.88,561.13,0,USD,1,2014,January
575,2014-01-23,561.63,577.63,561.63,569.88,0,USD,1,2014,January
576,2014-01-24,571.13,573.13,562.63,566.25,0,USD,1,2014,January
577,2014-01-27,567.13,572.13,563.13,563.88,0,USD,1,2014,January
578,2014-01-28,564.13,568.88,564.13,565.88,0,USD,1,2014,January
579,2014-01-29,566.63,566.88,550.75,550.88,0,USD,1,2014,January
580,2014-01-30,552.0,556.63,550.38,553.75,0,USD,1,2014,January
581,2014-01-31,554.13,557.38,551.38,555.0,0,USD,1,2014,January
582,2014-02-03,554.88,564.13,554.13,563.88,0,USD,2,2014,February
583,2014-02-04,563.63,585.63,562.13,585.38,0,USD,2,2014,February
584,2014-02-05,584.38,588.63,579.13,587.0,0,USD,2,2014,February
585,2014-02-06,586.75,592.88,579.63,579.88,0,USD,2,2014,February
586,2014-02-07,582.13,585.88,567.38,577.75,0,USD,2,2014,February
587,2014-02-10,574.5,590.5,570.63,585.5,0,USD,2,2014,February
588,2014-02-11,585.13,590.88,582.88,589.13,0,USD,2,2014,February
589,2014-02-12,589.25,598.0,585.88,585.88,0,USD,2,2014,February
590,2014-02-13,586.38,596.63,585.38,594.5,0,USD,2,2014,February
591,2014-02-14,594.88,602.88,594.5,597.5,0,USD,2,2014,February
592,2014-02-18,599.25,613.13,598.88,612.13,0,USD,2,2014,February
593,2014-02-19,611.88,620.38,609.88,620.38,0,USD,2,2014,February
594,2014-02-20,618.88,620.75,611.63,615.88,0,USD,2,2014,February
595,2014-02-21,616.25,617.38,609.38,609.88,0,USD,2,2014,February
596,2014-02-24,602.5,617.38,600.75,617.25,0,USD,2,2014,February
597,2014-02-25,617.0,619.75,605.13,617.25,0,USD,2,2014,February
598,2014-02-26,617.38,618.38,605.13,605.38,0,USD,2,2014,February
599,2014-02-27,606.0,606.88,588.38,590.38,0,USD,2,2014,February
600,2014-02-28,590.25,604.88,590.13,600.38,0,USD,2,2014,February
601,2014-03-03,623.63,644.13,615.0,634.5,0,USD,3,2014,March
602,2014-03-04,632.0,644.63,621.13,643.25,0,USD,3,2014,March
603,2014-03-05,641.0,644.38,636.13,640.38,0,USD,3,2014,March
604,2014-03-06,640.88,648.88,636.38,646.63,0,USD,3,2014,March
605,2014-03-07,646.0,662.88,644.38,653.5,0,USD,3,2014,March
606,2014-03-10,654.88,656.38,639.25,639.63,0,USD,3,2014,March
607,2014-03-11,639.5,667.38,637.13,658.13,0,USD,3,2014,March
608,2014-03-12,658.5,684.38,652.13,684.13,0,USD,3,2014,March
609,2014-03-13,682.38,696.25,671.13,672.13,0,USD,3,2014,March
610,2014-03-14,672.63,690.88,669.88,686.63,0,USD,3,2014,March
611,2014-03-17,686.38,694.13,672.63,674.63,0,USD,3,2014,March
612,2014-03-18,676.25,693.38,672.5,691.88,0,USD,3,2014,March
613,2014-03-19,691.38,718.38,686.13,715.63,0,USD,3,2014,March
614,2014-03-20,714.63,722.88,694.38,706.38,0,USD,3,2014,March
615,2014-03-21,705.38,707.13,692.13,692.25,0,USD,3,2014,March
616,2014-03-24,692.5,718.13,687.25,713.38,0,USD,3,2014,March
617,2014-03-25,714.63,716.38,706.63,709.38,0,USD,3,2014,March
618,2014-03-26,708.88,711.63,694.88,697.38,0,USD,3,2014,March
619,2014-03-27,696.5,713.38,692.13,710.5,0,USD,3,2014,March
620,2014-03-28,707.88,708.25,693.63,695.13,0,USD,3,2014,March
621,2014-03-31,697.13,701.88,677.0,697.13,0,USD,3,2014,March
622,2014-04-01,695.88,697.63,683.63,685.38,0,USD,4,2014,April
623,2014-04-02,687.25,687.63,665.13,668.63,0,USD,4,2014,April
624,2014-04-03,669.25,677.38,666.63,675.25,0,USD,4,2014,April
625,2014-04-04,674.13,676.25,658.88,670.25,0,USD,4,2014,April
626,2014-04-07,670.5,679.38,665.63,676.63,0,USD,4,2014,April
627,2014-04-08,676.38,684.88,668.25,679.25,0,USD,4,2014,April
628,2014-04-09,681.75,687.88,664.13,668.25,0,USD,4,2014,April
629,2014-04-10,669.25,670.88,656.38,662.25,0,USD,4,2014,April
630,2014-04-11,663.25,666.5,656.63,659.13,0,USD,4,2014,April
631,2014-04-14,665.25,688.5,665.13,678.13,0,USD,4,2014,April
632,2014-04-15,677.5,702.63,673.88,701.63,0,USD,4,2014,April
633,2014-04-16,700.88,710.88,684.63,688.0,0,USD,4,2014,April
634,2014-04-17,687.63,701.38,686.38,690.25,0,USD,4,2014,April
635,2014-04-21,690.5,690.5,662.88,668.88,0,USD,4,2014,April
636,2014-04-22,668.38,677.0,662.5,672.38,0,USD,4,2014,April
637,2014-04-23,673.5,679.38,667.88,676.38,0,USD,4,2014,April
638,2014-04-24,676.88,695.63,671.63,690.38,0,USD,4,2014,April
639,2014-04-25,689.25,701.63,687.63,700.88,0,USD,4,2014,April
640,2014-04-28,708.88,716.88,697.38,708.88,0,USD,4,2014,April
641,2014-04-29,709.25,716.88,704.38,715.63,0,USD,4,2014,April
642,2014-04-30,715.25,724.63,710.75,721.5,0,USD,4,2014,April
643,2014-05-01,723.25,724.38,701.38,708.63,0,USD,5,2014,May
644,2014-05-02,709.5,720.63,706.13,716.0,0,USD,5,2014,May
645,2014-05-05,723.13,740.0,721.63,727.38,0,USD,5,2014,May
646,2014-05-06,732.63,743.88,723.88,738.63,0,USD,5,2014,May
647,2014-05-07,736.75,739.63,727.25,738.88,0,USD,5,2014,May
648,2014-05-08,735.0,737.63,727.88,734.63,0,USD,5,2014,May
649,2014-05-09,734.0,738.88,722.13,722.75,0,USD,5,2014,May
650,2014-05-11,722.75,722.75,722.75,722.75,0,USD,5,2014,May
651,2014-05-12,722.25,722.25,703.75,714.88,0,USD,5,2014,May
652,2014-05-13,713.88,715.13,704.13,709.63,0,USD,5,2014,May
653,2014-05-14,709.5,709.5,687.88,690.38,0,USD,5,2014,May
654,2014-05-15,690.88,690.88,676.88,677.88,0,USD,5,2014,May
655,2014-05-16,678.88,682.75,670.63,674.88,0,USD,5,2014,May
656,2014-05-19,671.5,677.63,663.88,675.13,0,USD,5,2014,May
657,2014-05-20,674.75,685.88,666.25,669.13,0,USD,5,2014,May
658,2014-05-21,668.38,675.63,663.38,663.38,0,USD,5,2014,May
659,2014-05-22,665.63,669.38,654.63,659.63,0,USD,5,2014,May
660,2014-05-23,660.38,663.38,651.38,651.88,0,USD,5,2014,May
661,2014-05-27,644.88,648.38,640.38,640.88,0,USD,5,2014,May
662,2014-05-28,638.38,641.63,633.13,638.63,0,USD,5,2014,May
663,2014-05-29,638.5,644.63,629.88,632.25,0,USD,5,2014,May
664,2014-05-30,633.5,636.63,625.63,628.13,0,USD,5,2014,May
665,2014-06-02,625.75,626.13,616.38,620.38,0,USD,6,2014,June
666,2014-06-03,621.63,623.88,611.13,612.13,0,USD,6,2014,June
667,2014-06-04,611.88,619.38,611.13,613.88,0,USD,6,2014,June
668,2014-06-05,614.38,617.25,605.13,605.13,0,USD,6,2014,June
669,2014-06-06,605.88,619.38,603.25,619.38,0,USD,6,2014,June
670,2014-06-09,617.13,626.13,607.63,614.25,0,USD,6,2014,June
671,2014-06-10,614.13,615.75,599.38,601.13,0,USD,6,2014,June
672,2014-06-11,602.13,608.38,588.63,588.88,0,USD,6,2014,June
673,2014-06-12,588.38,593.38,584.88,584.88,0,USD,6,2014,June
674,2014-06-13,585.88,594.38,583.63,585.13,0,USD,6,2014,June
675,2014-06-16,585.75,594.63,580.38,580.38,0,USD,6,2014,June
676,2014-06-17,581.5,584.63,576.88,581.5,0,USD,6,2014,June
